GEOID,year,county-response-rate,us-response-rate
42131,2010,64.4,66.5
42133,2010,76.9,66.5
44001,2010,72.8,66.5
44003,2010,71.4,66.5
44005,2010,65.1,66.5
44007,2010,64.7,66.5
44009,2010,61.6,66.5
45001,2010,60.2,66.5
45003,2010,66.3,66.5
45005,2010,46,66.5
45007,2010,68.2,66.5
45009,2010,54.7,66.5
45011,2010,61.1,66.5
45013,2010,53.5,66.5
45015,2010,65.5,66.5
45017,2010,66.3,66.5
45019,2010,63.7,66.5
45021,2010,67.2,66.5
45023,2010,67.5,66.5
45025,2010,61.4,66.5
45027,2010,58.1,66.5
45029,2010,62.5,66.5
45031,2010,63.7,66.5
45033,2010,58.6,66.5
45035,2010,69.4,66.5
45037,2010,68.6,66.5
45039,2010,64.2,66.5
45041,2010,65,66.5
45043,2010,54.4,66.5
45045,2010,71.7,66.5
45047,2010,66.2,66.5
45049,2010,42.5,66.5
45051,2010,50.5,66.5
45053,2010,46.7,66.5
45055,2010,68.9,66.5
45057,2010,72.3,66.5
45059,2010,60.6,66.5
45061,2010,56.8,66.5
45063,2010,71.9,66.5
45065,2010,49,66.5
45067,2010,60.1,66.5
45069,2010,60.3,66.5
45071,2010,64.2,66.5
45073,2010,62.7,66.5
45075,2010,57.3,66.5
45077,2010,68.6,66.5
45079,2010,69.9,66.5
45081,2010,63.2,66.5
45083,2010,66.1,66.5
45085,2010,67,66.5
45087,2010,64.1,66.5
45089,2010,59.8,66.5
45091,2010,73.3,66.5
46003,2010,58.7,66.5
46005,2010,71,66.5
46007,2010,NA,66.5
46009,2010,46.4,66.5
46011,2010,68.9,66.5
46013,2010,70.7,66.5
46015,2010,68.2,66.5
46017,2010,50.8,66.5
46019,2010,66.5,66.5
46021,2010,57.8,66.5
46023,2010,60.5,66.5
46025,2010,60.2,66.5
46027,2010,67.8,66.5
46029,2010,73.9,66.5
46031,2010,NA,66.5
46033,2010,62,66.5
46035,2010,69.9,66.5
46037,2010,53.5,66.5
46039,2010,46.7,66.5
46041,2010,NA,66.5
46043,2010,42.6,66.5
46045,2010,68.3,66.5
46047,2010,62.7,66.5
46049,2010,67.4,66.5
46051,2010,72.7,66.5
46053,2010,60.5,66.5
46055,2010,59.3,66.5
46057,2010,40.1,66.5
46059,2010,65.4,66.5
46061,2010,47.8,66.5
46063,2010,55.2,66.5
46065,2010,75.2,66.5
46067,2010,47.7,66.5
46069,2010,63.8,66.5
46071,2010,56,66.5
46073,2010,59,66.5
46075,2010,56.6,66.5
46077,2010,47.9,66.5
46079,2010,60.7,66.5
46081,2010,64.4,66.5
46083,2010,73.6,66.5
46085,2010,62.2,66.5
46087,2010,54.4,66.5
46089,2010,58.8,66.5
46091,2010,55.4,66.5
46093,2010,68.4,66.5
46095,2010,42.8,66.5
46097,2010,52.3,66.5
46099,2010,73.2,66.5
46101,2010,59.3,66.5
46102,2010,NA,66.5
46103,2010,69.9,66.5
46105,2010,43.9,66.5
46107,2010,56.4,66.5
46109,2010,52.2,66.5
46111,2010,48.3,66.5
46115,2010,58,66.5
46117,2010,69.4,66.5
46119,2010,53.9,66.5
46121,2010,NA,66.5
46123,2010,60,66.5
46125,2010,58.2,66.5
46127,2010,66.2,66.5
46129,2010,62.1,66.5
46135,2010,69.9,66.5
46137,2010,NA,66.5
47001,2010,68.1,66.5
47003,2010,69.9,66.5
47005,2010,62,66.5
47007,2010,60.2,66.5
47009,2010,71.6,66.5
47011,2010,69.3,66.5
47013,2010,61.6,66.5
47015,2010,69,66.5
47017,2010,65.4,66.5
47019,2010,67.3,66.5
47021,2010,72.3,66.5
47023,2010,71.4,66.5
47025,2010,63.6,66.5
47027,2010,58.8,66.5
47029,2010,65.6,66.5
47031,2010,70,66.5
47033,2010,61.5,66.5
47035,2010,68.5,66.5
47037,2010,67.2,66.5
47039,2010,59.3,66.5
47041,2010,62.3,66.5
47043,2010,69.7,66.5
47045,2010,69.2,66.5
47047,2010,70.3,66.5
47049,2010,56.1,66.5
47051,2010,66.9,66.5
47053,2010,69.4,66.5
47055,2010,67,66.5
47057,2010,63.5,66.5
47059,2010,69,66.5
47061,2010,34.8,66.5
47063,2010,69,66.5
47065,2010,67.3,66.5
47067,2010,58.6,66.5
47069,2010,59.5,66.5
47071,2010,60.7,66.5
47073,2010,69.7,66.5
47075,2010,67.9,66.5
47077,2010,67,66.5
47079,2010,63.4,66.5
47081,2010,69,66.5
47083,2010,57.7,66.5
47085,2010,66.9,66.5
47087,2010,66.2,66.5
47089,2010,66.8,66.5
47091,2010,66.9,66.5
47093,2010,71.4,66.5
47095,2010,64.2,66.5
47097,2010,61.8,66.5
47099,2010,70,66.5
47101,2010,70.3,66.5
47103,2010,68,66.5
47105,2010,72.4,66.5
47107,2010,63.3,66.5
47109,2010,66.9,66.5
47111,2010,66.1,66.5
47113,2010,68.2,66.5
47115,2010,59.6,66.5
47117,2010,70.8,66.5
47119,2010,70.2,66.5
47121,2010,55.3,66.5
47123,2010,65.1,66.5
47125,2010,64.1,66.5
47127,2010,68.9,66.5
47129,2010,60.6,66.5
47131,2010,67.1,66.5
47133,2010,69.8,66.5
47135,2010,57.5,66.5
47137,2010,55.8,66.5
47139,2010,57.6,66.5
47141,2010,69,66.5
47143,2010,61.8,66.5
47145,2010,66.7,66.5
47147,2010,69.3,66.5
47149,2010,69.4,66.5
47151,2010,60.4,66.5
47153,2010,57.8,66.5
47155,2010,51.3,66.5
47157,2010,62.5,66.5
47159,2010,66,66.5
47161,2010,64.2,66.5
47163,2010,71.2,66.5
47165,2010,72.4,66.5
47167,2010,70.2,66.5
47169,2010,70.1,66.5
47171,2010,68.8,66.5
47173,2010,63.8,66.5
47175,2010,61.9,66.5
47177,2010,67.1,66.5
47179,2010,71.9,66.5
47181,2010,58.3,66.5
47183,2010,66.7,66.5
47185,2010,70.7,66.5
47187,2010,76.7,66.5
47189,2010,72.9,66.5
48001,2010,58.7,66.5
48003,2010,64.5,66.5
48005,2010,64.7,66.5
48007,2010,40.1,66.5
48009,2010,66.3,66.5
48011,2010,58.2,66.5
48013,2010,54.3,66.5
48015,2010,59.9,66.5
48017,2010,59.6,66.5
48019,2010,48.2,66.5
48021,2010,62.4,66.5
48023,2010,52.3,66.5
48025,2010,54,66.5
48027,2010,62.9,66.5
48029,2010,66.8,66.5
48031,2010,50.6,66.5
48033,2010,51.9,66.5
48035,2010,52.8,66.5
48037,2010,64.1,66.5
48039,2010,65.4,66.5
48041,2010,64.4,66.5
48043,2010,46.8,66.5
48045,2010,50.6,66.5
48047,2010,52.2,66.5
48049,2010,59.2,66.5
48051,2010,52.6,66.5
48053,2010,56.5,66.5
48055,2010,62.6,66.5
48057,2010,49.2,66.5
48059,2010,59.1,66.5
48061,2010,56.4,66.5
48063,2010,59.5,66.5
48065,2010,65.5,66.5
48067,2010,56,66.5
48069,2010,56.7,66.5
48071,2010,59.2,66.5
48073,2010,55.5,66.5
48075,2010,57.3,66.5
48077,2010,67.6,66.5
48079,2010,59.4,66.5
48081,2010,40.5,66.5
48083,2010,52.3,66.5
48085,2010,72.7,66.5
48087,2010,50.7,66.5
48089,2010,57.6,66.5
48091,2010,68.7,66.5
48093,2010,59.3,66.5
48095,2010,44.6,66.5
48097,2010,64.5,66.5
48099,2010,62,66.5
48101,2010,46.7,66.5
48103,2010,61.5,66.5
48105,2010,46.9,66.5
48107,2010,54.1,66.5
48109,2010,48.4,66.5
48111,2010,54.5,66.5
48113,2010,64.6,66.5
48115,2010,61.6,66.5
48117,2010,63.2,66.5
48119,2010,57.2,66.5
48121,2010,69.7,66.5
48123,2010,57.8,66.5
48125,2010,51.3,66.5
48127,2010,45.6,66.5
48129,2010,48.3,66.5
48131,2010,40.7,66.5
48133,2010,52.9,66.5
48135,2010,64.7,66.5
48137,2010,34.1,66.5
48139,2010,69.6,66.5
48141,2010,70.8,66.5
48143,2010,57.2,66.5
48145,2010,53,66.5
48147,2010,61.1,66.5
48149,2010,56.9,66.5
48151,2010,56,66.5
48153,2010,58.7,66.5
48155,2010,51,66.5
48157,2010,72.8,66.5
48159,2010,51.7,66.5
48161,2010,50.7,66.5
48163,2010,48.9,66.5
48165,2010,63.9,66.5
48167,2010,58.6,66.5
48169,2010,60.5,66.5
48171,2010,60.2,66.5
48173,2010,47.6,66.5
48175,2010,48.4,66.5
48177,2010,54.3,66.5
48179,2010,60,66.5
48181,2010,63.9,66.5
48183,2010,65.8,66.5
48185,2010,54.5,66.5
48187,2010,70.4,66.5
48189,2010,64.2,66.5
48191,2010,46.7,66.5
48193,2010,52.8,66.5
48195,2010,58.3,66.5
48197,2010,55.7,66.5
48199,2010,63.9,66.5
48201,2010,65.1,66.5
48203,2010,60.9,66.5
48205,2010,66,66.5
48207,2010,55,66.5
48209,2010,67.7,66.5
48211,2010,59.6,66.5
48213,2010,56.1,66.5
48215,2010,55.9,66.5
48217,2010,57.4,66.5
48219,2010,62.2,66.5
48221,2010,66.3,66.5
48223,2010,66.6,66.5
48225,2010,53.3,66.5
48227,2010,60.6,66.5
48229,2010,36.6,66.5
48231,2010,59.8,66.5
48233,2010,58.9,66.5
48235,2010,55.4,66.5
48237,2010,53.1,66.5
48239,2010,46.7,66.5
48241,2010,52.3,66.5
48243,2010,46.1,66.5
48245,2010,62.6,66.5
48247,2010,41.6,66.5
48249,2010,53.9,66.5
48251,2010,66.6,66.5
48253,2010,63.4,66.5
48255,2010,55.7,66.5
48257,2010,67,66.5
48259,2010,66.8,66.5
48261,2010,38.2,66.5
48263,2010,48,66.5
48265,2010,63.6,66.5
48267,2010,40.2,66.5
48269,2010,41.6,66.5
48271,2010,48.6,66.5
48273,2010,58.6,66.5
48275,2010,53.9,66.5
48277,2010,63.7,66.5
48279,2010,56.1,66.5
48281,2010,61,66.5
48283,2010,36.1,66.5
48285,2010,56.6,66.5
48287,2010,54.6,66.5
48289,2010,46.8,66.5
48291,2010,54.9,66.5
48293,2010,51.6,66.5
48295,2010,58.2,66.5
48297,2010,43,66.5
48299,2010,49,66.5
48301,2010,60.8,66.5
48303,2010,67.5,66.5
48305,2010,58.8,66.5
48307,2010,56.6,66.5
48309,2010,65.5,66.5
48311,2010,39.5,66.5
48313,2010,53.2,66.5
48315,2010,51.7,66.5
48317,2010,58.9,66.5
48319,2010,46.5,66.5
48321,2010,49.2,66.5
48323,2010,59.9,66.5
48325,2010,61.1,66.5
48327,2010,38.3,66.5
48329,2010,67.9,66.5
48331,2010,58.8,66.5
48333,2010,50.3,66.5
48335,2010,51.6,66.5
48337,2010,61.4,66.5
48339,2010,67.5,66.5
48341,2010,60.7,66.5
48343,2010,54.2,66.5
48345,2010,45.7,66.5
48347,2010,60,66.5
48349,2010,59.7,66.5
48351,2010,46.2,66.5
48353,2010,61.3,66.5
48355,2010,61.2,66.5
48357,2010,63.6,66.5
48359,2010,59.6,66.5
48361,2010,61,66.5
48363,2010,52.4,66.5
48365,2010,55.9,66.5
48367,2010,68.3,66.5
48369,2010,63.2,66.5
48371,2010,55.9,66.5
48373,2010,46.9,66.5
48375,2010,64.1,66.5
48377,2010,47.1,66.5
48379,2010,54.8,66.5
48381,2010,72.1,66.5
48383,2010,54.5,66.5
48385,2010,32.4,66.5
48387,2010,55.9,66.5
48389,2010,58.5,66.5
48391,2010,50.9,66.5
48393,2010,58.8,66.5
48395,2010,52.3,66.5
48397,2010,74.4,66.5
48399,2010,61,66.5
48401,2010,59.9,66.5
48403,2010,39.1,66.5
48405,2010,44.7,66.5
48407,2010,48.9,66.5
48409,2010,57.3,66.5
48411,2010,47.9,66.5
48413,2010,49.8,66.5
48415,2010,60.1,66.5
48417,2010,55.3,66.5
48419,2010,52.2,66.5
48421,2010,61.6,66.5
48423,2010,65.8,66.5
48425,2010,56.3,66.5
48427,2010,45.5,66.5
48429,2010,56.2,66.5
48431,2010,46.5,66.5
48433,2010,47,66.5
48435,2010,45.2,66.5
48437,2010,62.3,66.5
48439,2010,66.8,66.5
48441,2010,68.1,66.5
48443,2010,41.7,66.5
48445,2010,63.4,66.5
48447,2010,46.1,66.5
48449,2010,65.2,66.5
48451,2010,68.2,66.5
48453,2010,66.2,66.5
48455,2010,46.2,66.5
48457,2010,47.6,66.5
48459,2010,61.7,66.5
48461,2010,49.6,66.5
48463,2010,55.2,66.5
48465,2010,58.5,66.5
48467,2010,59.4,66.5
48469,2010,66.4,66.5
48471,2010,51,66.5
48473,2010,54.5,66.5
48475,2010,58.7,66.5
48477,2010,61.7,66.5
48479,2010,62.2,66.5
48481,2010,59.5,66.5
48483,2010,55.6,66.5
48485,2010,66.8,66.5
48487,2010,63,66.5
48489,2010,50.6,66.5
48491,2010,69.6,66.5
48493,2010,66.6,66.5
48495,2010,62.2,66.5
48497,2010,61.4,66.5
48499,2010,60.2,66.5
48501,2010,62.3,66.5
48503,2010,63.1,66.5
48505,2010,24.2,66.5
48507,2010,54.3,66.5
49001,2010,57.7,66.5
49003,2010,71.2,66.5
49005,2010,70.8,66.5
49007,2010,57.6,66.5
49009,2010,27.1,66.5
49011,2010,76.5,66.5
49013,2010,0,66.5
49015,2010,59.5,66.5
49017,2010,39.4,66.5
49019,2010,56.7,66.5
49021,2010,57.8,66.5
49023,2010,69.3,66.5
49025,2010,36.6,66.5
49027,2010,64.9,66.5
49029,2010,67,66.5
49031,2010,52,66.5
49033,2010,23.7,66.5
49035,2010,71.6,66.5
49037,2010,56,66.5
49039,2010,55.9,66.5
49041,2010,64.9,66.5
49043,2010,31.4,66.5
49045,2010,70.3,66.5
49047,2010,63.1,66.5
49049,2010,73.4,66.5
49051,2010,51.1,66.5
49053,2010,62.7,66.5
49055,2010,51.9,66.5
49057,2010,68.8,66.5
50001,2010,62.1,66.5
50003,2010,61.6,66.5
50005,2010,56.4,66.5
50007,2010,73.6,66.5
50009,2010,44.9,66.5
50011,2010,66.6,66.5
50013,2010,52.8,66.5
50015,2010,46.9,66.5
50017,2010,53.1,66.5
50019,2010,46.8,66.5
50021,2010,58.4,66.5
50023,2010,59.9,66.5
50025,2010,56.1,66.5
50027,2010,52.9,66.5
51001,2010,35,66.5
51003,2010,69.1,66.5
51005,2010,68.4,66.5
51007,2010,68.2,66.5
51009,2010,67.2,66.5
51011,2010,55.9,66.5
51013,2010,73.3,66.5
51015,2010,67.2,66.5
51017,2010,47.6,66.5
51019,2010,70.7,66.5
51021,2010,60.2,66.5
51023,2010,69.9,66.5
51025,2010,53.5,66.5
51027,2010,40.4,66.5
51029,2010,53.6,66.5
51031,2010,69.7,66.5
51033,2010,66,66.5
51035,2010,60.6,66.5
51036,2010,69.5,66.5
51037,2010,56.8,66.5
51041,2010,75.9,66.5
51043,2010,64.8,66.5
51045,2010,60.3,66.5
51047,2010,69.9,66.5
51049,2010,64.9,66.5
51051,2010,52.3,66.5
51053,2010,71.6,66.5
51057,2010,48.5,66.5
51059,2010,75.3,66.5
51061,2010,68.4,66.5
51063,2010,64.3,66.5
51065,2010,71.1,66.5
51067,2010,65.4,66.5
51069,2010,71.8,66.5
51071,2010,64.5,66.5
51073,2010,58.6,66.5
51075,2010,73.6,66.5
51077,2010,61.4,66.5
51079,2010,66.5,66.5
51081,2010,68.4,66.5
51083,2010,67.7,66.5
51085,2010,79.5,66.5
51087,2010,74,66.5
51089,2010,63.1,66.5
51091,2010,46.7,66.5
51093,2010,72.6,66.5
51095,2010,72.3,66.5
51097,2010,48.6,66.5
51099,2010,65.5,66.5
51101,2010,68.1,66.5
51103,2010,41,66.5
51105,2010,55.9,66.5
51107,2010,75,66.5
51109,2010,63.2,66.5
51111,2010,47.9,66.5
51113,2010,37.4,66.5
51115,2010,20.4,66.5
51117,2010,53.6,66.5
51119,2010,32.2,66.5
51121,2010,69.7,66.5
51125,2010,48.9,66.5
51127,2010,61.8,66.5
51131,2010,36.3,66.5
51133,2010,37.1,66.5
51135,2010,60.2,66.5
51137,2010,63.9,66.5
51139,2010,65.1,66.5
51141,2010,58,66.5
51143,2010,66.3,66.5
51145,2010,78.3,66.5
51147,2010,61,66.5
51149,2010,73.7,66.5
51153,2010,72.1,66.5
51155,2010,64.3,66.5
51157,2010,52.2,66.5
51159,2010,51.6,66.5
51161,2010,78.7,66.5
51163,2010,64.8,66.5
51165,2010,66.8,66.5
51167,2010,45.7,66.5
51169,2010,54,66.5
51171,2010,61.1,66.5
51173,2010,58.1,66.5
51175,2010,64.2,66.5
51177,2010,72.5,66.5
51179,2010,73.8,66.5
51181,2010,58.5,66.5
51183,2010,51,66.5
51185,2010,52.9,66.5
51187,2010,66.2,66.5
51191,2010,65.3,66.5
51193,2010,50,66.5
51195,2010,43.8,66.5
51197,2010,65.4,66.5
51199,2010,73.4,66.5
51510,2010,71.7,66.5
51520,2010,69.6,66.5
51530,2010,65.3,66.5
51540,2010,68.8,66.5
51550,2010,76.3,66.5
51570,2010,71.9,66.5
51580,2010,67.7,66.5
51590,2010,63.5,66.5
51595,2010,65.7,66.5
51600,2010,75.9,66.5
51610,2010,75.6,66.5
51620,2010,69,66.5
51630,2010,65.1,66.5
51640,2010,62.5,66.5
51650,2010,69.4,66.5
51660,2010,65.1,66.5
51670,2010,67.5,66.5
51678,2010,66.5,66.5
51680,2010,68.4,66.5
51683,2010,68.7,66.5
51685,2010,70.9,66.5
51690,2010,64.4,66.5
51700,2010,68.2,66.5
51710,2010,65.6,66.5
51720,2010,59.1,66.5
51730,2010,61.1,66.5
51735,2010,80.8,66.5
51740,2010,69.6,66.5
51750,2010,65,66.5
51760,2010,64.5,66.5
51770,2010,68.1,66.5
51775,2010,74.8,66.5
51790,2010,69.3,66.5
51800,2010,73.6,66.5
51810,2010,71.7,66.5
51820,2010,71.3,66.5
51830,2010,64.8,66.5
51840,2010,65.6,66.5
53001,2010,64.2,66.5
53003,2010,69.3,66.5
53005,2010,73.6,66.5
53007,2010,59.9,66.5
53009,2010,63.6,66.5
53011,2010,69.5,66.5
53013,2010,66.1,66.5
53015,2010,66.4,66.5
53017,2010,65.1,66.5
53019,2010,50.3,66.5
53021,2010,69.2,66.5
53023,2010,58.4,66.5
53025,2010,59.3,66.5
53027,2010,52.7,66.5
53029,2010,62.1,66.5
53031,2010,55.7,66.5
53033,2010,70.3,66.5
53035,2010,66.3,66.5
53037,2010,53.5,66.5
53039,2010,48.2,66.5
53041,2010,58.5,66.5
53043,2010,57.7,66.5
53045,2010,48.5,66.5
53047,2010,44,66.5
53049,2010,39.1,66.5
53051,2010,48.6,66.5
53053,2010,66.7,66.5
53055,2010,38.4,66.5
53057,2010,67.2,66.5
53059,2010,47.5,66.5
53061,2010,69.7,66.5
53063,2010,70.4,66.5
53065,2010,57.2,66.5
53067,2010,68.1,66.5
53069,2010,52.6,66.5
53071,2010,69.9,66.5
53073,2010,67.6,66.5
53075,2010,63.4,66.5
53077,2010,68.1,66.5
54001,2010,60.4,66.5
54003,2010,64.6,66.5
54005,2010,43.7,66.5
54007,2010,57.4,66.5
54009,2010,67.3,66.5
54011,2010,62,66.5
54013,2010,51.1,66.5
54015,2010,46.6,66.5
54017,2010,53.4,66.5
54019,2010,56.1,66.5
54021,2010,57.1,66.5
54023,2010,58.8,66.5
54025,2010,57.1,66.5
54027,2010,48.4,66.5
54029,2010,65.4,66.5
54031,2010,55.1,66.5
54033,2010,63.9,66.5
54035,2010,64.2,66.5
54037,2010,62.8,66.5
54039,2010,64.4,66.5
54041,2010,61.8,66.5
54043,2010,48.1,66.5
54045,2010,50.8,66.5
54047,2010,38.2,66.5
54049,2010,63.4,66.5
54051,2010,65.6,66.5
54053,2010,56,66.5
54055,2010,55.7,66.5
54057,2010,63.1,66.5
54059,2010,45.4,66.5
54061,2010,64.4,66.5
54063,2010,50.7,66.5
54065,2010,56,66.5
54067,2010,51.8,66.5
54069,2010,65.3,66.5
54071,2010,49.9,66.5
54073,2010,58.9,66.5
54075,2010,29.3,66.5
54077,2010,61.7,66.5
54079,2010,67.7,66.5
54081,2010,50.5,66.5
54083,2010,55,66.5
54085,2010,51.2,66.5
54087,2010,64.3,66.5
54089,2010,45.7,66.5
54091,2010,64.4,66.5
54093,2010,43.6,66.5
54095,2010,58.3,66.5
54097,2010,61.2,66.5
54099,2010,55,66.5
54101,2010,54.8,66.5
54103,2010,60.6,66.5
54105,2010,51.2,66.5
54107,2010,67.6,66.5
54109,2010,48.7,66.5
55001,2010,39.9,66.5
55003,2010,NA,66.5
55005,2010,62.7,66.5
55007,2010,NA,66.5
55009,2010,80.2,66.5
55011,2010,66.6,66.5
55013,2010,0,66.5
55015,2010,82,66.5
55017,2010,76.4,66.5
55019,2010,69.5,66.5
55021,2010,72.4,66.5
55023,2010,60.6,66.5
55025,2010,77.9,66.5
55027,2010,75.6,66.5
55029,2010,62.8,66.5
55031,2010,75.5,66.5
55033,2010,70.1,66.5
55035,2010,79.1,66.5
55037,2010,NA,66.5
55039,2010,77.4,66.5
55041,2010,NA,66.5
55043,2010,73.2,66.5
55045,2010,78,66.5
55047,2010,61.1,66.5
55049,2010,75.2,66.5
55051,2010,NA,66.5
55053,2010,61.4,66.5
55055,2010,74.5,66.5
55057,2010,58.1,66.5
55059,2010,70.6,66.5
55061,2010,77,66.5
55063,2010,79.5,66.5
55065,2010,75,66.5
55067,2010,69.8,66.5
55069,2010,74.5,66.5
55071,2010,77.3,66.5
55073,2010,78.5,66.5
55075,2010,68.8,66.5
55077,2010,50.7,66.5
55078,2010,NA,66.5
55079,2010,68.9,66.5
55081,2010,70.2,66.5
55083,2010,70.5,66.5
55085,2010,NA,66.5
55087,2010,80.5,66.5
55089,2010,81.5,66.5
55091,2010,71.8,66.5
55093,2010,72.4,66.5
55095,2010,56.7,66.5
55097,2010,77,66.5
55099,2010,NA,66.5
55101,2010,73.9,66.5
55103,2010,66.1,66.5
55105,2010,74.2,66.5
55107,2010,55,66.5
55109,2010,75.5,66.5
55111,2010,68.6,66.5
55113,2010,NA,66.5
55115,2010,67.1,66.5
55117,2010,76.8,66.5
55119,2010,70.3,66.5
55121,2010,68,66.5
55123,2010,63.2,66.5
55125,2010,NA,66.5
55127,2010,59.8,66.5
55129,2010,100,66.5
55131,2010,81.4,66.5
55133,2010,81.2,66.5
55135,2010,69.4,66.5
55137,2010,52.2,66.5
55139,2010,78.1,66.5
55141,2010,78.6,66.5
56001,2010,63.6,66.5
56003,2010,64.4,66.5
56005,2010,63.7,66.5
56007,2010,51.5,66.5
56009,2010,64,66.5
56011,2010,59.7,66.5
56013,2010,63.1,66.5
56015,2010,65,66.5
56017,2010,65.1,66.5
56019,2010,64.6,66.5
56021,2010,70.3,66.5
56023,2010,56.9,66.5
56025,2010,63.3,66.5
56027,2010,57.7,66.5
56029,2010,66.9,66.5
56031,2010,61.6,66.5
56033,2010,68,66.5
56035,2010,44.9,66.5
56037,2010,65.7,66.5
56039,2010,49.3,66.5
56041,2010,60.9,66.5
56043,2010,71.1,66.5
56045,2010,64.2,66.5
72001,2010,62.9,66.5
72003,2010,56.8,66.5
72005,2010,56,66.5
72007,2010,53.5,66.5
72009,2010,63.5,66.5
72011,2010,56.1,66.5
72013,2010,59.5,66.5
72015,2010,51.9,66.5
72017,2010,57.1,66.5
72019,2010,58.2,66.5
72021,2010,60.1,66.5
72023,2010,50.3,66.5
72025,2010,60.6,66.5
72027,2010,63.6,66.5
72029,2010,52.4,66.5
72031,2010,57.7,66.5
72033,2010,54.6,66.5
72035,2010,54.9,66.5
72037,2010,43.2,66.5
72039,2010,56.2,66.5
72041,2010,59,66.5
72043,2010,60.1,66.5
72045,2010,53.4,66.5
72047,2010,60.3,66.5
72049,2010,27.2,66.5
72051,2010,54.4,66.5
72053,2010,46.3,66.5
72054,2010,60.1,66.5
72055,2010,52.9,66.5
72057,2010,55.3,66.5
72059,2010,61,66.5
72061,2010,61.2,66.5
72063,2010,60,66.5
72065,2010,62.5,66.5
72067,2010,65.7,66.5
72069,2010,50,66.5
72071,2010,56.3,66.5
72073,2010,60.5,66.5
72075,2010,62.5,66.5
72077,2010,56.9,66.5
72079,2010,55.8,66.5
72081,2010,59.6,66.5
72083,2010,59,66.5
72085,2010,57.3,66.5
72087,2010,48.3,66.5
72089,2010,41.9,66.5
72091,2010,59.9,66.5
72093,2010,48,66.5
72095,2010,54.2,66.5
72097,2010,55.2,66.5
72099,2010,57.3,66.5
72101,2010,60.5,66.5
72103,2010,55.4,66.5
72105,2010,57.5,66.5
72107,2010,61.6,66.5
72109,2010,51.1,66.5
72111,2010,62.4,66.5
72113,2010,60.1,66.5
72115,2010,63.2,66.5
72117,2010,39.2,66.5
72119,2010,50,66.5
72121,2010,62.8,66.5
72123,2010,51,66.5
72125,2010,61.2,66.5
72127,2010,52.4,66.5
72129,2010,58.4,66.5
72131,2010,60.4,66.5
72133,2010,57.3,66.5
72135,2010,60.6,66.5
72137,2010,57.8,66.5
72139,2010,58.7,66.5
72141,2010,56.5,66.5
72143,2010,53.6,66.5
72145,2010,58.9,66.5
72147,2010,38.6,66.5
72149,2010,61.2,66.5
72151,2010,56.1,66.5
72153,2010,62.6,66.5
02261,2020,45.9,67
02261,2010,61.3,66.5
