GEOID,month,county_unemployment_rate,national_unemployment_rate
020500,10/01/20,9.4,6.6
020500,11/01/20,9.9,6.4
020500,12/01/20,10.5,6.5
020600,01/01/20,12.9,4
020600,02/01/20,13.9,3.8
020600,03/01/20,15.2,4.5
020600,04/01/20,13.3,14.4
020600,05/01/20,10.6,13
020600,06/01/20,4.8,11.2
020600,07/01/20,2.8,10.5
020600,08/01/20,4.2,8.5
020600,09/01/20,8,7.7
020600,10/01/20,7.4,6.6
020600,11/01/20,8.3,6.4
020600,12/01/20,9.8,6.5
020680,01/01/20,16.3,4
020680,02/01/20,16.2,3.8
020680,03/01/20,17.8,4.5
020680,04/01/20,25.5,14.4
020680,05/01/20,24.4,13
020680,06/01/20,19.8,11.2
020680,07/01/20,16.2,10.5
020680,08/01/20,10.2,8.5
020680,09/01/20,10.5,7.7
020680,10/01/20,10.2,6.6
020680,11/01/20,10.3,6.4
020680,12/01/20,13.7,6.5
020700,01/01/20,7.9,4
020700,02/01/20,7.1,3.8
020700,03/01/20,8.4,4.5
020700,04/01/20,9.8,14.4
020700,05/01/20,11.2,13
020700,06/01/20,11.3,11.2
020700,07/01/20,8.1,10.5
020700,08/01/20,6.1,8.5
020700,09/01/20,7.6,7.7
020700,10/01/20,6.5,6.6
020700,11/01/20,7.2,6.4
020700,12/01/20,6.9,6.5
020900,01/01/20,4.7,4
020900,02/01/20,4.4,3.8
020900,03/01/20,5.2,4.5
020900,04/01/20,10,14.4
020900,05/01/20,9.7,13
020900,06/01/20,9.3,11.2
020900,07/01/20,8.5,10.5
020900,08/01/20,4.8,8.5
020900,09/01/20,5.1,7.7
020900,10/01/20,4.7,6.6
020900,11/01/20,4.9,6.4
020900,12/01/20,5.1,6.5
021000,01/01/20,13.3,4
021000,02/01/20,14.2,3.8
021000,03/01/20,15.3,4.5
021000,04/01/20,25.7,14.4
021000,05/01/20,23.6,13
021000,06/01/20,20.5,11.2
021000,07/01/20,17.3,10.5
021000,08/01/20,10.9,8.5
021000,09/01/20,11.2,7.7
021000,10/01/20,10.4,6.6
021000,11/01/20,11.1,6.4
021000,12/01/20,11.8,6.5
021050,01/01/20,14.1,4
021050,02/01/20,15.1,3.8
021050,03/01/20,15.1,4.5
021050,04/01/20,16.9,14.4
021050,05/01/20,18,13
021050,06/01/20,16.7,11.2
021050,07/01/20,14.8,10.5
021050,08/01/20,9.5,8.5
021050,09/01/20,10,7.7
021050,10/01/20,10.2,6.6
021050,11/01/20,10.2,6.4
021050,12/01/20,10.6,6.5
021100,01/01/20,4,4
021100,02/01/20,3.6,3.8
021100,03/01/20,4.4,4.5
021100,04/01/20,10.1,14.4
021100,05/01/20,10.7,13
021100,06/01/20,10.8,11.2
021100,07/01/20,10,10.5
021100,08/01/20,5.5,8.5
021100,09/01/20,5.7,7.7
021100,10/01/20,4.9,6.6
021100,11/01/20,5,6.4
021100,12/01/20,4.8,6.5
021220,01/01/20,6.7,4
021220,02/01/20,6.4,3.8
021220,03/01/20,7.6,4.5
021220,04/01/20,15,14.4
021220,05/01/20,13.3,13
021220,06/01/20,12,11.2
021220,07/01/20,11.3,10.5
021220,08/01/20,6.5,8.5
021220,09/01/20,7.3,7.7
021220,10/01/20,7.1,6.6
021220,11/01/20,7.9,6.4
021220,12/01/20,7.9,6.5
021300,01/01/20,6.7,4
021300,02/01/20,6.6,3.8
021300,03/01/20,7.7,4.5
021300,04/01/20,15.7,14.4
021300,05/01/20,15,13
021300,06/01/20,13.4,11.2
021300,07/01/20,12.5,10.5
021300,08/01/20,7.7,8.5
021300,09/01/20,7.9,7.7
021300,10/01/20,6.8,6.6
021300,11/01/20,7.5,6.4
021300,12/01/20,7.4,6.5
021500,01/01/20,6.7,4
021500,02/01/20,3.9,3.8
021500,03/01/20,4.4,4.5
021500,04/01/20,8.9,14.4
021500,05/01/20,8.6,13
021500,06/01/20,8.1,11.2
021500,07/01/20,6.5,10.5
021500,08/01/20,4,8.5
021500,09/01/20,4.2,7.7
021500,10/01/20,3.8,6.6
021500,11/01/20,5.5,6.4
021500,12/01/20,10.6,6.5
021580,01/01/20,18,4
021580,02/01/20,19.8,3.8
021580,03/01/20,21.4,4.5
021580,04/01/20,23.7,14.4
021580,05/01/20,25,13
021580,06/01/20,28.7,11.2
021580,07/01/20,26,10.5
021580,08/01/20,16,8.5
021580,09/01/20,15,7.7
021580,10/01/20,12.4,6.6
021580,11/01/20,14.8,6.4
021580,12/01/20,15.1,6.5
021640,01/01/20,10.1,4
021640,02/01/20,10.4,3.8
021640,03/01/20,11.6,4.5
021640,04/01/20,13.8,14.4
021640,05/01/20,12.5,13
021640,06/01/20,11.2,11.2
021640,07/01/20,8.9,10.5
021640,08/01/20,6.1,8.5
021640,09/01/20,6,7.7
021640,10/01/20,6.9,6.6
021640,11/01/20,7.7,6.4
021640,12/01/20,9.1,6.5
021700,01/01/20,6.1,4
021700,02/01/20,5.9,3.8
021700,03/01/20,7.2,4.5
021700,04/01/20,13.9,14.4
021700,05/01/20,12.3,13
021700,06/01/20,11.8,11.2
021700,07/01/20,10.8,10.5
021700,08/01/20,6.4,8.5
021700,09/01/20,6.8,7.7
021700,10/01/20,6,6.6
021700,11/01/20,6.4,6.4
021700,12/01/20,6.6,6.5
021800,01/01/20,8.8,4
021800,02/01/20,9.5,3.8
021800,03/01/20,10.6,4.5
021800,04/01/20,12.6,14.4
021800,05/01/20,14.8,13
021800,06/01/20,14.6,11.2
021800,07/01/20,14.5,10.5
021800,08/01/20,8.7,8.5
021800,09/01/20,9.2,7.7
021800,10/01/20,7.7,6.6
021800,11/01/20,7.7,6.4
021800,12/01/20,7.2,6.5
021850,01/01/20,4.7,4
021850,02/01/20,4.1,3.8
021850,03/01/20,4.6,4.5
021850,04/01/20,4.8,14.4
021850,05/01/20,7.7,13
021850,06/01/20,9.3,11.2
021850,07/01/20,8.1,10.5
021850,08/01/20,5.1,8.5
021850,09/01/20,5.7,7.7
021850,10/01/20,6,6.6
021850,11/01/20,6.2,6.4
021850,12/01/20,5.9,6.5
021880,01/01/20,11.1,4
021880,02/01/20,12.4,3.8
021880,03/01/20,13,4.5
021880,04/01/20,13.2,14.4
021880,05/01/20,14.9,13
021880,06/01/20,16.5,11.2
021880,07/01/20,16.5,10.5
021880,08/01/20,9.4,8.5
021880,09/01/20,9.9,7.7
021880,10/01/20,8.9,6.6
021880,11/01/20,9.5,6.4
021880,12/01/20,8.9,6.5
021950,01/01/20,9.3,4
021950,02/01/20,8,3.8
021950,03/01/20,9.8,4.5
021950,04/01/20,13.1,14.4
021950,05/01/20,13.4,13
021950,06/01/20,10.8,11.2
021950,07/01/20,8.3,10.5
021950,08/01/20,5.1,8.5
021950,09/01/20,5.3,7.7
021950,10/01/20,6,6.6
021950,11/01/20,6.7,6.4
021950,12/01/20,8.2,6.5
021980,01/01/20,8.7,4
021980,02/01/20,9,3.8
021980,03/01/20,10.2,4.5
021980,04/01/20,12.3,14.4
021980,05/01/20,12.5,13
021980,06/01/20,12.4,11.2
021980,07/01/20,11.4,10.5
021980,08/01/20,6.6,8.5
021980,09/01/20,7.4,7.7
021980,10/01/20,6.2,6.6
021980,11/01/20,6.7,6.4
021980,12/01/20,6.7,6.5
022200,01/01/20,4.4,4
022200,02/01/20,3.9,3.8
022200,03/01/20,4.7,4.5
022200,04/01/20,12.2,14.4
022200,05/01/20,12.5,13
022200,06/01/20,11.3,11.2
022200,07/01/20,8.6,10.5
022200,08/01/20,4.5,8.5
022200,09/01/20,4.8,7.7
022200,10/01/20,4.8,6.6
022200,11/01/20,5.1,6.4
022200,12/01/20,6.1,6.5
022300,01/01/20,19.5,4
022300,02/01/20,21,3.8
022300,03/01/20,19.8,4.5
022300,04/01/20,32.7,14.4
022300,05/01/20,28.9,13
022300,06/01/20,26.1,11.2
022300,07/01/20,26.1,10.5
022300,08/01/20,17.1,8.5
022300,09/01/20,16.9,7.7
022300,10/01/20,15.3,6.6
022300,11/01/20,15.8,6.4
022300,12/01/20,17.5,6.5
022400,01/01/20,8.2,4
022400,02/01/20,8.2,3.8
022400,03/01/20,8.3,4.5
022400,04/01/20,8.8,14.4
022400,05/01/20,9.4,13
022400,06/01/20,9.1,11.2
022400,07/01/20,8,10.5
022400,08/01/20,4.9,8.5
022400,09/01/20,5.1,7.7
022400,10/01/20,5.4,6.6
022400,11/01/20,6.4,6.4
022400,12/01/20,6.7,6.5
022610,01/01/20,9.8,4
022610,02/01/20,10.3,3.8
022610,03/01/20,10.7,4.5
022610,04/01/20,13.7,14.4
022610,05/01/20,12.4,13
022610,06/01/20,9.8,11.2
022610,07/01/20,7.8,10.5
022610,08/01/20,4.4,8.5
022610,09/01/20,5.6,7.7
022610,10/01/20,6.6,6.6
022610,11/01/20,7.8,6.4
022610,12/01/20,7.8,6.5
022750,01/01/20,7.2,4
022750,02/01/20,6.8,3.8
022750,03/01/20,7.6,4.5
022750,04/01/20,12.9,14.4
022750,05/01/20,12.5,13
022750,06/01/20,11.2,11.2
022750,07/01/20,10.4,10.5
022750,08/01/20,6.5,8.5
022750,09/01/20,7.1,7.7
022750,10/01/20,5.4,6.6
022750,11/01/20,6.3,6.4
022750,12/01/20,6.9,6.5
022820,01/01/20,10.7,4
022820,02/01/20,9.9,3.8
022820,03/01/20,10,4.5
022820,04/01/20,9.7,14.4
022820,05/01/20,10.4,13
022820,06/01/20,8.9,11.2
022820,07/01/20,9,10.5
022820,08/01/20,5.8,8.5
022820,09/01/20,5.3,7.7
022820,10/01/20,6.8,6.6
022820,11/01/20,7.3,6.4
022820,12/01/20,7.7,6.5
022900,01/01/20,12,4
022900,02/01/20,13.3,3.8
022900,03/01/20,13.8,4.5
022900,04/01/20,15.3,14.4
022900,05/01/20,17,13
022900,06/01/20,16,11.2
022900,07/01/20,16.1,10.5
022900,08/01/20,8.9,8.5
022900,09/01/20,8.5,7.7
022900,10/01/20,7.7,6.6
022900,11/01/20,8.2,6.4
022900,12/01/20,8.6,6.5
040010,01/01/20,11.3,4
040010,02/01/20,10.4,3.8
040010,03/01/20,11.8,4.5
040010,04/01/20,16.6,14.4
040010,05/01/20,13.4,13
040010,06/01/20,17.2,11.2
040010,07/01/20,17.6,10.5
040010,08/01/20,11.6,8.5
040010,09/01/20,11.5,7.7
040010,10/01/20,10.2,6.6
040010,11/01/20,10.6,6.4
040010,12/01/20,11.5,6.5
040030,01/01/20,5.9,4
040030,02/01/20,5.5,3.8
040030,03/01/20,6.1,4.5
040030,04/01/20,11.8,14.4
040030,05/01/20,8.7,13
040030,06/01/20,9.1,11.2
040030,07/01/20,9.1,10.5
040030,08/01/20,5.9,8.5
040030,09/01/20,5.7,7.7
040030,10/01/20,5.1,6.6
040030,11/01/20,5.2,6.4
040030,12/01/20,5.7,6.5
040050,01/01/20,6.6,4
040050,02/01/20,6,3.8
040050,03/01/20,6.8,4.5
040050,04/01/20,18.2,14.4
040050,05/01/20,13.8,13
040050,06/01/20,13.3,11.2
040050,07/01/20,12.7,10.5
040050,08/01/20,8.3,8.5
040050,09/01/20,8,7.7
040050,10/01/20,7.2,6.6
040050,11/01/20,7.4,6.4
040050,12/01/20,8.2,6.5
040070,01/01/20,6.1,4
040070,02/01/20,5.7,3.8
040070,03/01/20,6.5,4.5
040070,04/01/20,12.8,14.4
040070,05/01/20,9.2,13
040070,06/01/20,9.6,11.2
040070,07/01/20,10.1,10.5
040070,08/01/20,6.6,8.5
040070,09/01/20,6.6,7.7
040070,10/01/20,6.1,6.6
040070,11/01/20,6.4,6.4
040070,12/01/20,6.9,6.5
040090,01/01/20,5.1,4
040090,02/01/20,4.8,3.8
040090,03/01/20,5.4,4.5
040090,04/01/20,8.3,14.4
040090,05/01/20,7.2,13
040090,06/01/20,9,11.2
040090,07/01/20,9.5,10.5
040090,08/01/20,5.7,8.5
040090,09/01/20,5.5,7.7
040090,10/01/20,4.8,6.6
040090,11/01/20,5.1,6.4
040090,12/01/20,5.8,6.5
040110,01/01/20,3.9,4
040110,02/01/20,3.7,3.8
040110,03/01/20,4.3,4.5
040110,04/01/20,5.8,14.4
040110,05/01/20,5.2,13
040110,06/01/20,7.8,11.2
040110,07/01/20,8.4,10.5
040110,08/01/20,5.5,8.5
040110,09/01/20,5.3,7.7
040110,10/01/20,5,6.6
040110,11/01/20,5.2,6.4
040110,12/01/20,5.8,6.5
040120,01/01/20,6.3,4
040120,02/01/20,6,3.8
040120,03/01/20,6.5,4.5
040120,04/01/20,9.9,14.4
040120,05/01/20,7.7,13
040120,06/01/20,8.8,11.2
040120,07/01/20,9.4,10.5
040120,08/01/20,7,8.5
040120,09/01/20,6.8,7.7
040120,10/01/20,5.6,6.6
040120,11/01/20,5.5,6.4
040120,12/01/20,6.2,6.5
040130,01/01/20,4.2,4
040130,02/01/20,4,3.8
040130,03/01/20,4.5,4.5
040130,04/01/20,13.5,14.4
040130,05/01/20,10.1,13
040130,06/01/20,10.3,11.2
040130,07/01/20,10.3,10.5
040130,08/01/20,6.7,8.5
040130,09/01/20,6.6,7.7
040130,10/01/20,6.1,6.6
040130,11/01/20,6.1,6.4
040130,12/01/20,6.4,6.5
040150,01/01/20,6.2,4
040150,02/01/20,5.7,3.8
040150,03/01/20,6.5,4.5
040150,04/01/20,20.3,14.4
040150,05/01/20,16.3,13
040150,06/01/20,13.1,11.2
040150,07/01/20,12.3,10.5
040150,08/01/20,8.3,8.5
040150,09/01/20,8.2,7.7
040150,10/01/20,7.2,6.6
040150,11/01/20,7.2,6.4
040150,12/01/20,7.6,6.5
040170,01/01/20,8.5,4
040170,02/01/20,7.9,3.8
040170,03/01/20,9,4.5
040170,04/01/20,15.5,14.4
040170,05/01/20,11.7,13
040170,06/01/20,13.6,11.2
040170,07/01/20,13.6,10.5
040170,08/01/20,9,8.5
040170,09/01/20,8.7,7.7
040170,10/01/20,7.6,6.6
040170,11/01/20,8,6.4
040170,12/01/20,8.7,6.5
040190,01/01/20,4.7,4
040190,02/01/20,4.4,3.8
040190,03/01/20,5,4.5
040190,04/01/20,13.9,14.4
040190,05/01/20,10.4,13
040190,06/01/20,10.6,11.2
040190,07/01/20,10.7,10.5
040190,08/01/20,6.8,8.5
040190,09/01/20,6.7,7.7
040190,10/01/20,6.4,6.6
040190,11/01/20,6.4,6.4
040190,12/01/20,6.9,6.5
040210,01/01/20,5.1,4
040210,02/01/20,4.8,3.8
040210,03/01/20,5.5,4.5
040210,04/01/20,12.8,14.4
040210,05/01/20,9.8,13
040210,06/01/20,10.3,11.2
040210,07/01/20,10.5,10.5
040210,08/01/20,6.6,8.5
040210,09/01/20,6.6,7.7
040210,10/01/20,6,6.6
040210,11/01/20,6.1,6.4
040210,12/01/20,6.5,6.5
040230,01/01/20,8.2,4
040230,02/01/20,7.3,3.8
040230,03/01/20,8.8,4.5
040230,04/01/20,16.9,14.4
040230,05/01/20,12.7,13
040230,06/01/20,13.9,11.2
040230,07/01/20,15.9,10.5
040230,08/01/20,11.7,8.5
040230,09/01/20,11.8,7.7
040230,10/01/20,10.5,6.6
040230,11/01/20,9.9,6.4
040230,12/01/20,10,6.5
040250,01/01/20,4.7,4
040250,02/01/20,4.4,3.8
040250,03/01/20,4.9,4.5
040250,04/01/20,15.9,14.4
040250,05/01/20,10.7,13
040250,06/01/20,9.9,11.2
040250,07/01/20,9.7,10.5
040250,08/01/20,6.2,8.5
040250,09/01/20,6,7.7
040250,10/01/20,5.6,6.6
040250,11/01/20,5.7,6.4
040250,12/01/20,6.1,6.5
040270,01/01/20,14.1,4
040270,02/01/20,12.3,3.8
040270,03/01/20,14.2,4.5
040270,04/01/20,25,14.4
040270,05/01/20,21.5,13
040270,06/01/20,22.6,11.2
040270,07/01/20,24.8,10.5
040270,08/01/20,18.2,8.5
040270,09/01/20,17.3,7.7
040270,10/01/20,12.6,6.6
040270,11/01/20,11.8,6.4
040270,12/01/20,11.2,6.5
050010,01/01/20,3.6,4
050010,02/01/20,3.4,3.8
050010,03/01/20,3.4,4.5
050010,04/01/20,4.8,14.4
050010,05/01/20,4.6,13
050010,06/01/20,5.2,11.2
050010,07/01/20,4.9,10.5
050010,08/01/20,4,8.5
050010,09/01/20,4,7.7
050010,10/01/20,3.4,6.6
050010,11/01/20,3.5,6.4
050010,12/01/20,3.4,6.5
050030,01/01/20,7.6,4
050030,02/01/20,7.7,3.8
050030,03/01/20,8.1,4.5
050030,04/01/20,12.1,14.4
050030,05/01/20,11.6,13
050030,06/01/20,11.1,11.2
050030,07/01/20,11.6,10.5
050030,08/01/20,9.2,8.5
050030,09/01/20,8.8,7.7
050030,10/01/20,7.9,6.6
050030,11/01/20,7.8,6.4
050030,12/01/20,7.8,6.5
050050,01/01/20,4.7,4
050050,02/01/20,4.4,3.8
050050,03/01/20,4.4,4.5
050050,04/01/20,9.9,14.4
050050,05/01/20,8.8,13
050050,06/01/20,8.4,11.2
050050,07/01/20,6.9,10.5
050050,08/01/20,5.4,8.5
050050,09/01/20,5.1,7.7
050050,10/01/20,4.3,6.6
050050,11/01/20,4.4,6.4
050050,12/01/20,4.5,6.5
050070,01/01/20,3,4
050070,02/01/20,2.9,3.8
050070,03/01/20,3,4.5
050070,04/01/20,7.4,14.4
050070,05/01/20,6.4,13
050070,06/01/20,6,11.2
050070,07/01/20,5.6,10.5
050070,08/01/20,4.6,8.5
050070,09/01/20,4.3,7.7
050070,10/01/20,3.5,6.6
050070,11/01/20,3.5,6.4
050070,12/01/20,3.4,6.5
050090,01/01/20,3.9,4
050090,02/01/20,3.7,3.8
050090,03/01/20,3.8,4.5
050090,04/01/20,10.3,14.4
050090,05/01/20,7.8,13
050090,06/01/20,6.6,11.2
050090,07/01/20,6.2,10.5
050090,08/01/20,5,8.5
050090,09/01/20,4.5,7.7
050090,10/01/20,3.8,6.6
050090,11/01/20,3.8,6.4
050090,12/01/20,3.7,6.5
050110,01/01/20,4.7,4
050110,02/01/20,4.5,3.8
050110,03/01/20,4.7,4.5
050110,04/01/20,9.9,14.4
050110,05/01/20,7.6,13
050110,06/01/20,7,11.2
050110,07/01/20,7.2,10.5
050110,08/01/20,5.4,8.5
050110,09/01/20,5,7.7
050110,10/01/20,4.4,6.6
050110,11/01/20,4.7,6.4
050110,12/01/20,4.7,6.5
050130,01/01/20,5.1,4
050130,02/01/20,5.2,3.8
050130,03/01/20,5.4,4.5
050130,04/01/20,6.9,14.4
050130,05/01/20,5.9,13
050130,06/01/20,6.3,11.2
050130,07/01/20,5.8,10.5
050130,08/01/20,4.7,8.5
050130,09/01/20,4.3,7.7
050130,10/01/20,3.9,6.6
050130,11/01/20,4,6.4
050130,12/01/20,4,6.5
050150,01/01/20,4.4,4
050150,02/01/20,4.1,3.8
050150,03/01/20,3.7,4.5
050150,04/01/20,10.3,14.4
050150,05/01/20,8.8,13
050150,06/01/20,7,11.2
050150,07/01/20,6.6,10.5
050150,08/01/20,5.4,8.5
050150,09/01/20,4.9,7.7
050150,10/01/20,4.1,6.6
050150,11/01/20,4.2,6.4
050150,12/01/20,4.5,6.5
050170,01/01/20,9,4
050170,02/01/20,9,3.8
050170,03/01/20,8.9,4.5
050170,04/01/20,12.5,14.4
050170,05/01/20,11.6,13
050170,06/01/20,12.5,11.2
050170,07/01/20,12.5,10.5
050170,08/01/20,10.1,8.5
050170,09/01/20,10,7.7
050170,10/01/20,9.2,6.6
050170,11/01/20,9.1,6.4
050170,12/01/20,9.6,6.5
050190,01/01/20,4.3,4
050190,02/01/20,4,3.8
050190,03/01/20,4.1,4.5
050190,04/01/20,8.9,14.4
050190,05/01/20,8.6,13
050190,06/01/20,8.4,11.2
050190,07/01/20,7.9,10.5
050190,08/01/20,5.8,8.5
050190,09/01/20,5.3,7.7
050190,10/01/20,4.5,6.6
050190,11/01/20,4.5,6.4
050190,12/01/20,4.7,6.5
050210,01/01/20,6.1,4
050210,02/01/20,6,3.8
050210,03/01/20,6.3,4.5
050210,04/01/20,8.1,14.4
050210,05/01/20,7.9,13
050210,06/01/20,7.8,11.2
050210,07/01/20,7.3,10.5
050210,08/01/20,5.4,8.5
050210,09/01/20,4.8,7.7
050210,10/01/20,3.9,6.6
050210,11/01/20,4.1,6.4
050210,12/01/20,4.5,6.5
050230,01/01/20,5.8,4
050230,02/01/20,5.7,3.8
050230,03/01/20,5.8,4.5
050230,04/01/20,15.8,14.4
050230,05/01/20,10.7,13
050230,06/01/20,8.8,11.2
050230,07/01/20,8.3,10.5
050230,08/01/20,6.8,8.5
050230,09/01/20,6.3,7.7
050230,10/01/20,5.6,6.6
050230,11/01/20,5.7,6.4
050230,12/01/20,5.8,6.5
050250,01/01/20,5.2,4
050250,02/01/20,5,3.8
050250,03/01/20,5.2,4.5
050250,04/01/20,8.2,14.4
050250,05/01/20,7.8,13
050250,06/01/20,7.2,11.2
050250,07/01/20,6.8,10.5
050250,08/01/20,6,8.5
050250,09/01/20,6,7.7
050250,10/01/20,5.2,6.6
050250,11/01/20,5.3,6.4
050250,12/01/20,5.1,6.5
050270,01/01/20,5,4
050270,02/01/20,4.8,3.8
050270,03/01/20,5.1,4.5
050270,04/01/20,9,14.4
050270,05/01/20,8.3,13
050270,06/01/20,8.3,11.2
050270,07/01/20,9,10.5
050270,08/01/20,7.3,8.5
050270,09/01/20,6.9,7.7
050270,10/01/20,5.8,6.6
050270,11/01/20,5.9,6.4
050270,12/01/20,6.9,6.5
050290,01/01/20,5,4
050290,02/01/20,4.8,3.8
050290,03/01/20,4.8,4.5
050290,04/01/20,10.2,14.4
050290,05/01/20,8.3,13
050290,06/01/20,7.5,11.2
050290,07/01/20,7,10.5
050290,08/01/20,5.4,8.5
050290,09/01/20,5.2,7.7
050290,10/01/20,4.3,6.6
050290,11/01/20,4.6,6.4
050290,12/01/20,4.6,6.5
050310,01/01/20,3.3,4
050310,02/01/20,3.1,3.8
050310,03/01/20,3.3,4.5
050310,04/01/20,8.8,14.4
050310,05/01/20,8,13
050310,06/01/20,7.5,11.2
050310,07/01/20,6.9,10.5
050310,08/01/20,5.8,8.5
050310,09/01/20,5.2,7.7
050310,10/01/20,4.1,6.6
050310,11/01/20,4,6.4
050310,12/01/20,3.9,6.5
050330,01/01/20,3.9,4
050330,02/01/20,3.8,3.8
050330,03/01/20,3.8,4.5
050330,04/01/20,8.9,14.4
050330,05/01/20,8.4,13
050330,06/01/20,6.8,11.2
050330,07/01/20,6.6,10.5
050330,08/01/20,5.4,8.5
050330,09/01/20,5.1,7.7
050330,10/01/20,4.2,6.6
050330,11/01/20,4.2,6.4
050330,12/01/20,4.2,6.5
050350,01/01/20,4.9,4
050350,02/01/20,4.6,3.8
050350,03/01/20,4.7,4.5
050350,04/01/20,13.2,14.4
050350,05/01/20,11.8,13
050350,06/01/20,11.3,11.2
050350,07/01/20,11,10.5
050350,08/01/20,9.4,8.5
050350,09/01/20,8.6,7.7
050350,10/01/20,6.7,6.6
050350,11/01/20,6.5,6.4
050350,12/01/20,6,6.5
050370,01/01/20,4.9,4
050370,02/01/20,4.6,3.8
050370,03/01/20,4.5,4.5
050370,04/01/20,10.1,14.4
050370,05/01/20,8,13
050370,06/01/20,7,11.2
050370,07/01/20,7.6,10.5
050370,08/01/20,6.1,8.5
050370,09/01/20,5.6,7.7
050370,10/01/20,4.9,6.6
050370,11/01/20,4.9,6.4
050370,12/01/20,4.8,6.5
050390,01/01/20,5,4
050390,02/01/20,5.1,3.8
050390,03/01/20,4.8,4.5
050390,04/01/20,8.7,14.4
050390,05/01/20,6.7,13
050390,06/01/20,6.9,11.2
050390,07/01/20,6.2,10.5
050390,08/01/20,4.9,8.5
050390,09/01/20,4.6,7.7
050390,10/01/20,3.7,6.6
050390,11/01/20,3.8,6.4
050390,12/01/20,3.7,6.5
050410,01/01/20,5.3,4
050410,02/01/20,5.2,3.8
050410,03/01/20,5.4,4.5
050410,04/01/20,8.8,14.4
050410,05/01/20,8.9,13
050410,06/01/20,8.7,11.2
050410,07/01/20,9.6,10.5
050410,08/01/20,7.8,8.5
050410,09/01/20,7.1,7.7
050410,10/01/20,5.8,6.6
050410,11/01/20,5.7,6.4
050410,12/01/20,5.7,6.5
050430,01/01/20,6.2,4
050430,02/01/20,6.2,3.8
050430,03/01/20,6.1,4.5
050430,04/01/20,10,14.4
050430,05/01/20,8.9,13
050430,06/01/20,8.4,11.2
050430,07/01/20,8.2,10.5
050430,08/01/20,6.6,8.5
050430,09/01/20,6.2,7.7
050430,10/01/20,5.3,6.6
050430,11/01/20,5.3,6.4
050430,12/01/20,5.6,6.5
050450,01/01/20,3.5,4
050450,02/01/20,3.4,3.8
050450,03/01/20,3.6,4.5
050450,04/01/20,10,14.4
050450,05/01/20,8.6,13
050450,06/01/20,7.2,11.2
050450,07/01/20,6.6,10.5
050450,08/01/20,5.2,8.5
050450,09/01/20,4.8,7.7
050450,10/01/20,4.1,6.6
050450,11/01/20,4.1,6.4
050450,12/01/20,4.1,6.5
050470,01/01/20,3.9,4
050470,02/01/20,3.9,3.8
050470,03/01/20,4.1,4.5
050470,04/01/20,8,14.4
050470,05/01/20,9.7,13
050470,06/01/20,7,11.2
050470,07/01/20,7,10.5
050470,08/01/20,5.3,8.5
050470,09/01/20,5.1,7.7
050470,10/01/20,4.2,6.6
050470,11/01/20,4.3,6.4
050470,12/01/20,4.4,6.5
050490,01/01/20,4.5,4
050490,02/01/20,4.4,3.8
050490,03/01/20,4.2,4.5
050490,04/01/20,6.9,14.4
050490,05/01/20,6.5,13
050490,06/01/20,6.8,11.2
050490,07/01/20,6.2,10.5
050490,08/01/20,4.9,8.5
050490,09/01/20,4.5,7.7
050490,10/01/20,3.9,6.6
050490,11/01/20,4.3,6.4
050490,12/01/20,4.6,6.5
050510,01/01/20,4.2,4
050510,02/01/20,4.1,3.8
050510,03/01/20,4.2,4.5
050510,04/01/20,15,14.4
050510,05/01/20,12.7,13
050510,06/01/20,10.3,11.2
050510,07/01/20,9.5,10.5
050510,08/01/20,8.7,8.5
050510,09/01/20,8.1,7.7
050510,10/01/20,6.4,6.6
050510,11/01/20,6.2,6.4
050510,12/01/20,5.9,6.5
050530,01/01/20,3.9,4
050530,02/01/20,4,3.8
050530,03/01/20,4.1,4.5
050530,04/01/20,7.9,14.4
050530,05/01/20,7.1,13
050530,06/01/20,6.9,11.2
050530,07/01/20,6.5,10.5
050530,08/01/20,5.1,8.5
050530,09/01/20,4.8,7.7
050530,10/01/20,4,6.6
050530,11/01/20,4,6.4
050530,12/01/20,4.1,6.5
050550,01/01/20,4.2,4
050550,02/01/20,4.3,3.8
050550,03/01/20,4.3,4.5
050550,04/01/20,10.3,14.4
050550,05/01/20,9,13
050550,06/01/20,8.3,11.2
050550,07/01/20,7.3,10.5
050550,08/01/20,5.8,8.5
050550,09/01/20,5.2,7.7
050550,10/01/20,4.2,6.6
050550,11/01/20,4.2,6.4
050550,12/01/20,4.2,6.5
050570,01/01/20,4.6,4
050570,02/01/20,4.5,3.8
050570,03/01/20,4.6,4.5
050570,04/01/20,7.8,14.4
050570,05/01/20,6.5,13
050570,06/01/20,6.5,11.2
050570,07/01/20,6.2,10.5
050570,08/01/20,5.2,8.5
050570,09/01/20,4.8,7.7
050570,10/01/20,3.8,6.6
050570,11/01/20,3.9,6.4
050570,12/01/20,3.9,6.5
050590,01/01/20,3.9,4
050590,02/01/20,3.8,3.8
050590,03/01/20,4,4.5
050590,04/01/20,9.8,14.4
050590,05/01/20,8.2,13
050590,06/01/20,7.4,11.2
050590,07/01/20,7.1,10.5
050590,08/01/20,6,8.5
050590,09/01/20,5.6,7.7
050590,10/01/20,4.5,6.6
050590,11/01/20,4.4,6.4
050590,12/01/20,4.3,6.5
050610,01/01/20,4.2,4
050610,02/01/20,4,3.8
050610,03/01/20,4.2,4.5
050610,04/01/20,7.6,14.4
050610,05/01/20,6.2,13
050610,06/01/20,6,11.2
